team,game_strength,targetF,targetA,metric,score_adjusted,TOI,last_update
BUF,SH,1.0,14.0,CF,False,6.0,2025-10-10 10:29:53
CAR,SH,2.0,3.0,CF,False,2.5166666666666666,2025-10-10 10:29:53
CBJ,SH,0.0,14.0,CF,False,6.216666666666667,2025-10-10 10:29:53
CGY,SH,5.0,25.0,CF,False,13.383333333333333,2025-10-10 10:29:53
CHI,SH,0.0,20.0,CF,False,10.3,2025-10-10 10:29:53
COL,SH,0.0,16.0,CF,False,10.166666666666666,2025-10-10 10:29:53
DAL,SH,1.0,12.0,CF,False,7.666666666666667,2025-10-10 10:29:53
DET,SH,1.0,8.0,CF,False,4.116666666666666,2025-10-10 10:29:53
EDM,SH,2.0,13.0,CF,False,7.15,2025-10-10 10:29:53
FLA,SH,2.0,8.0,CF,False,8.266666666666667,2025-10-10 10:29:53
L.A,SH,2.0,20.0,CF,False,17.083333333333332,2025-10-10 10:29:53
MIN,SH,0.0,7.0,CF,False,4.0,2025-10-10 10:29:53
MTL,SH,5.0,15.0,CF,False,10.616666666666667,2025-10-10 10:29:53
N.J,SH,3.0,12.0,CF,False,5.816666666666666,2025-10-10 10:29:53
NSH,SH,1.0,1.0,CF,False,2.0,2025-10-10 10:29:53
NYI,SH,3.0,10.0,CF,False,4.85,2025-10-10 10:29:53
NYR,SH,1.0,16.0,CF,False,10.0,2025-10-10 10:29:53
OTT,SH,0.0,9.0,CF,False,4.633333333333334,2025-10-10 10:29:53
PHI,SH,1.0,17.0,CF,False,6.966666666666667,2025-10-10 10:29:53
PIT,SH,0.0,16.0,CF,False,9.216666666666667,2025-10-10 10:29:53
S.J,SH,1.0,10.0,CF,False,6.116666666666666,2025-10-10 10:29:53
SEA,SH,0.0,3.0,CF,False,2.0,2025-10-10 10:29:53
STL,SH,0.0,5.0,CF,False,4.133333333333334,2025-10-10 10:29:53
T.B,SH,0.0,12.0,CF,False,7.133333333333334,2025-10-10 10:29:53
TOR,SH,0.0,7.0,CF,False,4.0,2025-10-10 10:29:53
UTA,SH,2.0,10.0,CF,False,6.983333333333333,2025-10-10 10:29:53
VAN,SH,2.0,8.0,CF,False,8.0,2025-10-10 10:29:53
VGK,SH,1.0,15.0,CF,False,7.416666666666667,2025-10-10 10:29:53
WPG,SH,8.0,16.0,CF,False,8.083333333333334,2025-10-10 10:29:53
WSH,SH,0.0,2.0,CF,False,2.3833333333333333,2025-10-10 10:29:53
ANA,SH,1.950972049486156,3.132974210169144,FF,True,4.0,2025-10-10 10:29:53
BOS,SH,3.084840833793177,18.495997427872805,FF,True,14.35,2025-10-10 10:29:53
BUF,SH,0.0,9.520167251953147,FF,True,6.0,2025-10-10 10:29:53
CAR,SH,1.951397745682672,2.001028577549136,FF,True,2.5166666666666666,2025-10-10 10:29:53
CBJ,SH,0.0,11.858623280682156,FF,True,6.216666666666667,2025-10-10 10:29:53
CGY,SH,2.9025631124516265,20.098227989702316,FF,True,13.383333333333333,2025-10-10 10:29:53
CHI,SH,0.0,16.63695977383142,FF,True,10.3,2025-10-10 10:29:53
COL,SH,0.0,11.823889536496047,FF,True,10.166666666666666,2025-10-10 10:29:53
DAL,SH,1.0835994081457831,8.450029984807305,FF,True,7.666666666666667,2025-10-10 10:29:53
DET,SH,0.8683074265975821,6.462800395448459,FF,True,4.116666666666666,2025-10-10 10:29:53
EDM,SH,1.951397745682672,7.956324386641328,FF,True,7.15,2025-10-10 10:29:53
FLA,SH,1.951397745682672,3.0766276584181735,FF,True,8.266666666666667,2025-10-10 10:29:53
L.A,SH,1.9031821259309412,14.501067270289889,FF,True,17.083333333333332,2025-10-10 10:29:53
MIN,SH,0.0,4.512794564117392,FF,True,4.0,2025-10-10 10:29:53
MTL,SH,5.180837928838013,11.957836760995901,FF,True,10.616666666666667,2025-10-10 10:29:53
N.J,SH,2.9765146022922138,8.00590672484552,FF,True,5.816666666666666,2025-10-10 10:29:53
NSH,SH,0.975698872841336,0.0,FF,True,2.0,2025-10-10 10:29:53
NYI,SH,2.9765146022922138,6.829892109889352,FF,True,4.85,2025-10-10 10:29:53
NYR,SH,1.0835994081457831,12.068888444088604,FF,True,10.0,2025-10-10 10:29:53
OTT,SH,0.0,8.055985660374228,FF,True,4.633333333333334,2025-10-10 10:29:53
PHI,SH,1.0255425528060578,12.934480024580909,FF,True,6.966666666666667,2025-10-10 10:29:53
PIT,SH,0.0,11.611825163850362,FF,True,9.216666666666667,2025-10-10 10:29:53
S.J,SH,0.975698872841336,6.003085732647407,FF,True,6.116666666666666,2025-10-10 10:29:53
SEA,SH,0.0,2.926458074229234,FF,True,2.0,2025-10-10 10:29:53
STL,SH,0.0,2.2420542287663854,FF,True,4.133333333333334,2025-10-10 10:29:53
T.B,SH,0.0,7.66051842727898,FF,True,7.133333333333334,2025-10-10 10:29:53
TOR,SH,0.0,4.102170211224231,FF,True,4.0,2025-10-10 10:29:53
UTA,SH,1.950972049486156,9.081763468744272,FF,True,6.983333333333333,2025-10-10 10:29:53
VAN,SH,2.051555616740088,4.92748665177837,FF,True,8.0,2025-10-10 10:29:53
VGK,SH,1.0255425528060578,6.929814725382782,FF,True,7.416666666666667,2025-10-10 10:29:53
WPG,SH,7.126665235469896,13.193555628937315,FF,True,8.083333333333334,2025-10-10 10:29:53
WSH,SH,0.0,2.0510851056121155,FF,True,2.3833333333333333,2025-10-10 10:29:53
ANA,SH,2.0,3.0,FF,False,4.0,2025-10-10 10:29:53
BOS,SH,3.0,19.0,FF,False,14.35,2025-10-10 10:29:53
BUF,SH,0.0,9.0,FF,False,6.0,2025-10-10 10:29:53
CAR,SH,2.0,2.0,FF,False,2.5166666666666666,2025-10-10 10:29:53
CBJ,SH,0.0,12.0,FF,False,6.216666666666667,2025-10-10 10:29:53
CGY,SH,3.0,20.0,FF,False,13.383333333333333,2025-10-10 10:29:53
CHI,SH,0.0,17.0,FF,False,10.3,2025-10-10 10:29:53
COL,SH,0.0,13.0,FF,False,10.166666666666666,2025-10-10 10:29:53
DAL,SH,1.0,9.0,FF,False,7.666666666666667,2025-10-10 10:29:53
DET,SH,1.0,6.0,FF,False,4.116666666666666,2025-10-10 10:29:53
EDM,SH,2.0,8.0,FF,False,7.15,2025-10-10 10:29:53
FLA,SH,2.0,3.0,FF,False,8.266666666666667,2025-10-10 10:29:53
L.A,SH,2.0,14.0,FF,False,17.083333333333332,2025-10-10 10:29:53
MIN,SH,0.0,5.0,FF,False,4.0,2025-10-10 10:29:53
MTL,SH,5.0,13.0,FF,False,10.616666666666667,2025-10-10 10:29:53
N.J,SH,3.0,8.0,FF,False,5.816666666666666,2025-10-10 10:29:53
NSH,SH,1.0,0.0,FF,False,2.0,2025-10-10 10:29:53
NYI,SH,3.0,7.0,FF,False,4.85,2025-10-10 10:29:53
NYR,SH,1.0,13.0,FF,False,10.0,2025-10-10 10:29:53
OTT,SH,0.0,8.0,FF,False,4.633333333333334,2025-10-10 10:29:53
PHI,SH,1.0,13.0,FF,False,6.966666666666667,2025-10-10 10:29:53
PIT,SH,0.0,12.0,FF,False,9.216666666666667,2025-10-10 10:29:53
S.J,SH,1.0,6.0,FF,False,6.116666666666666,2025-10-10 10:29:53
SEA,SH,0.0,3.0,FF,False,2.0,2025-10-10 10:29:53
STL,SH,0.0,2.0,FF,False,4.133333333333334,2025-10-10 10:29:53
T.B,SH,0.0,8.0,FF,False,7.133333333333334,2025-10-10 10:29:53
TOR,SH,0.0,4.0,FF,False,4.0,2025-10-10 10:29:53
UTA,SH,2.0,9.0,FF,False,6.983333333333333,2025-10-10 10:29:53
VAN,SH,2.0,5.0,FF,False,8.0,2025-10-10 10:29:53
VGK,SH,1.0,7.0,FF,False,7.416666666666667,2025-10-10 10:29:53
WPG,SH,8.0,12.0,FF,False,8.083333333333334,2025-10-10 10:29:53
WSH,SH,0.0,2.0,FF,False,2.3833333333333333,2025-10-10 10:29:53
ANA,SH,0.0,0.0,GF,True,4.0,2025-10-10 10:29:53
BOS,SH,0.0,0.0,GF,True,14.35,2025-10-10 10:29:53
BUF,SH,0.0,0.0,GF,True,6.0,2025-10-10 10:29:53
CAR,SH,0.0,0.0,GF,True,2.5166666666666666,2025-10-10 10:29:53
CBJ,SH,0.0,0.965588084232152,GF,True,6.216666666666667,2025-10-10 10:29:53
CGY,SH,0.0,1.9424026003611843,GF,True,13.383333333333333,2025-10-10 10:29:53
CHI,SH,0.0,1.931176168464304,GF,True,10.3,2025-10-10 10:29:53
COL,SH,0.0,1.958819663303929,GF,True,10.166666666666666,2025-10-10 10:29:53
DAL,SH,0.0,0.0,GF,True,7.666666666666667,2025-10-10 10:29:53
DET,SH,0.0,1.0995575221238938,GF,True,4.116666666666666,2025-10-10 10:29:53
EDM,SH,0.0,1.0243128964059196,GF,True,7.15,2025-10-10 10:29:53
FLA,SH,0.0,0.0,GF,True,8.266666666666667,2025-10-10 10:29:53
L.A,SH,1.0243128964059196,2.980478293001838,GF,True,17.083333333333332,2025-10-10 10:29:53
MIN,SH,0.0,0.0,GF,True,4.0,2025-10-10 10:29:53
MTL,SH,1.0418454935622317,0.965588084232152,GF,True,10.616666666666667,2025-10-10 10:29:53
N.J,SH,0.0,0.965588084232152,GF,True,5.816666666666666,2025-10-10 10:29:53
NSH,SH,0.0,0.0,GF,True,2.0,2025-10-10 10:29:53
NYI,SH,0.0,1.931176168464304,GF,True,4.85,2025-10-10 10:29:53
NYR,SH,0.0,0.0,GF,True,10.0,2025-10-10 10:29:53
OTT,SH,0.0,1.9269742228460134,GF,True,4.633333333333334,2025-10-10 10:29:53
PHI,SH,0.0,0.965588084232152,GF,True,6.966666666666667,2025-10-10 10:29:53
PIT,SH,0.0,0.0,GF,True,9.216666666666667,2025-10-10 10:29:53
S.J,SH,0.0,1.0418454935622317,GF,True,6.116666666666666,2025-10-10 10:29:53
SEA,SH,0.0,0.0,GF,True,2.0,2025-10-10 10:29:53
STL,SH,0.0,1.0952380952380951,GF,True,4.133333333333334,2025-10-10 10:29:53
T.B,SH,0.0,1.0243128964059196,GF,True,7.133333333333334,2025-10-10 10:29:53
TOR,SH,0.0,0.0,GF,True,4.0,2025-10-10 10:29:53
UTA,SH,0.0,0.965588084232152,GF,True,6.983333333333333,2025-10-10 10:29:53
VAN,SH,0.0,0.0,GF,True,8.0,2025-10-10 10:29:53
VGK,SH,0.0,2.0025434069017605,GF,True,7.416666666666667,2025-10-10 10:29:53
WPG,SH,1.8339483394833949,1.042392566782811,GF,True,8.083333333333334,2025-10-10 10:29:53
WSH,SH,0.0,1.0369553226696084,GF,True,2.3833333333333333,2025-10-10 10:29:53
ANA,SH,0.0,0.0,GF,False,4.0,2025-10-10 10:29:53
BOS,SH,0.0,0.0,GF,False,14.35,2025-10-10 10:29:53
BUF,SH,0.0,0.0,GF,False,6.0,2025-10-10 10:29:53
CAR,SH,0.0,0.0,GF,False,2.5166666666666666,2025-10-10 10:29:53
CBJ,SH,0.0,1.0,GF,False,6.216666666666667,2025-10-10 10:29:53
CGY,SH,0.0,2.0,GF,False,13.383333333333333,2025-10-10 10:29:53
CHI,SH,0.0,2.0,GF,False,10.3,2025-10-10 10:29:53
COL,SH,0.0,2.0,GF,False,10.166666666666666,2025-10-10 10:29:53
DAL,SH,0.0,0.0,GF,False,7.666666666666667,2025-10-10 10:29:53
DET,SH,0.0,1.0,GF,False,4.116666666666666,2025-10-10 10:29:53
EDM,SH,0.0,1.0,GF,False,7.15,2025-10-10 10:29:53
FLA,SH,0.0,0.0,GF,False,8.266666666666667,2025-10-10 10:29:53
L.A,SH,1.0,3.0,GF,False,17.083333333333332,2025-10-10 10:29:53
MIN,SH,0.0,0.0,GF,False,4.0,2025-10-10 10:29:53
MTL,SH,1.0,1.0,GF,False,10.616666666666667,2025-10-10 10:29:53
N.J,SH,0.0,1.0,GF,False,5.816666666666666,2025-10-10 10:29:53
NSH,SH,0.0,0.0,GF,False,2.0,2025-10-10 10:29:53
NYI,SH,0.0,2.0,GF,False,4.85,2025-10-10 10:29:53
NYR,SH,0.0,0.0,GF,False,10.0,2025-10-10 10:29:53
OTT,SH,0.0,2.0,GF,False,4.633333333333334,2025-10-10 10:29:53
PHI,SH,0.0,1.0,GF,False,6.966666666666667,2025-10-10 10:29:53
PIT,SH,0.0,0.0,GF,False,9.216666666666667,2025-10-10 10:29:53
S.J,SH,0.0,1.0,GF,False,6.116666666666666,2025-10-10 10:29:53
SEA,SH,0.0,0.0,GF,False,2.0,2025-10-10 10:29:53
STL,SH,0.0,1.0,GF,False,4.133333333333334,2025-10-10 10:29:53
T.B,SH,0.0,1.0,GF,False,7.133333333333334,2025-10-10 10:29:53
TOR,SH,0.0,0.0,GF,False,4.0,2025-10-10 10:29:53
UTA,SH,0.0,1.0,GF,False,6.983333333333333,2025-10-10 10:29:53
VAN,SH,0.0,0.0,GF,False,8.0,2025-10-10 10:29:53
VGK,SH,0.0,2.0,GF,False,7.416666666666667,2025-10-10 10:29:53
WPG,SH,2.0,1.0,GF,False,8.083333333333334,2025-10-10 10:29:53
WSH,SH,0.0,1.0,GF,False,2.3833333333333333,2025-10-10 10:29:53
ANA,SH,0.9760046645138142,1.0482843640846518,SF,True,4.0,2025-10-10 10:29:53
BOS,SH,3.0700636663590317,13.680793301262558,SF,True,14.35,2025-10-10 10:29:53
BUF,SH,0.0,6.220815036842069,SF,True,6.0,2025-10-10 10:29:53
CAR,SH,0.9802348151304264,1.9965833317062431,SF,True,2.5166666666666666,2025-10-10 10:29:53
CBJ,SH,0.0,6.9515839503341255,SF,True,6.216666666666667,2025-10-10 10:29:53
CGY,SH,2.9079771011842706,15.132521484871924,SF,True,13.383333333333333,2025-10-10 10:29:53
CHI,SH,0.0,8.867083458384409,SF,True,10.3,2025-10-10 10:29:53
COL,SH,0.0,10.935627653853823,SF,True,10.166666666666666,2025-10-10 10:29:53
DAL,SH,1.0692501840361763,2.8175226307038614,SF,True,7.666666666666667,2025-10-10 10:29:53
DET,SH,0.865086333040679,4.321548407183941,SF,True,4.116666666666666,2025-10-10 10:29:53
EDM,SH,0.9802348151304264,4.993708438247744,SF,True,7.15,2025-10-10 10:29:53
FLA,SH,0.9802348151304264,2.041157334384858,SF,True,8.266666666666667,2025-10-10 10:29:53
L.A,SH,1.9119355443132848,12.341909662096585,SF,True,17.083333333333332,2025-10-10 10:29:53
MIN,SH,0.0,3.6283326701154,SF,True,4.0,2025-10-10 10:29:53
MTL,SH,5.177936202490643,8.353486075217177,SF,True,10.616666666666667,2025-10-10 10:29:53
N.J,SH,1.9520093290276284,6.01631925741427,SF,True,5.816666666666666,2025-10-10 10:29:53
NSH,SH,0.0,0.0,SF,True,2.0,2025-10-10 10:29:53
NYI,SH,2.9725879962200574,4.901174075652132,SF,True,4.85,2025-10-10 10:29:53
NYR,SH,1.0692501840361763,8.452567892111585,SF,True,10.0,2025-10-10 10:29:53
OTT,SH,0.0,5.036084442283843,SF,True,4.633333333333334,2025-10-10 10:29:53
PHI,SH,1.020578667192429,8.912053580594979,SF,True,6.966666666666667,2025-10-10 10:29:53
PIT,SH,0.0,8.714611222682553,SF,True,9.216666666666667,2025-10-10 10:29:53
S.J,SH,0.0,3.9931666634124867,SF,True,6.116666666666666,2025-10-10 10:29:53
SEA,SH,0.0,2.9280139935414424,SF,True,2.0,2025-10-10 10:29:53
STL,SH,0.0,1.1141251221896382,SF,True,4.133333333333334,2025-10-10 10:29:53
T.B,SH,0.0,5.755843525297026,SF,True,7.133333333333334,2025-10-10 10:29:53
TOR,SH,0.0,4.082314668769716,SF,True,4.0,2025-10-10 10:29:53
UTA,SH,1.9520093290276284,4.010879504942847,SF,True,6.983333333333333,2025-10-10 10:29:53
VAN,SH,2.0504098746819936,2.9280139935414424,SF,True,8.0,2025-10-10 10:29:53
VGK,SH,0.0,4.986488049924706,SF,True,7.416666666666667,2025-10-10 10:29:53
WPG,SH,6.277867962866577,11.87727137943992,SF,True,8.083333333333334,2025-10-10 10:29:53
WSH,SH,0.0,1.020578667192429,SF,True,2.3833333333333333,2025-10-10 10:29:53
ANA,SH,1.0,1.0,SF,False,4.0,2025-10-10 10:29:53
BOS,SH,3.0,14.0,SF,False,14.35,2025-10-10 10:29:53
BUF,SH,0.0,6.0,SF,False,6.0,2025-10-10 10:29:53
CAR,SH,1.0,2.0,SF,False,2.5166666666666666,2025-10-10 10:29:53
CBJ,SH,0.0,7.0,SF,False,6.216666666666667,2025-10-10 10:29:53
CGY,SH,3.0,15.0,SF,False,13.383333333333333,2025-10-10 10:29:53
CHI,SH,0.0,9.0,SF,False,10.3,2025-10-10 10:29:53
COL,SH,0.0,12.0,SF,False,10.166666666666666,2025-10-10 10:29:53
DAL,SH,1.0,3.0,SF,False,7.666666666666667,2025-10-10 10:29:53
DET,SH,1.0,4.0,SF,False,4.116666666666666,2025-10-10 10:29:53
EDM,SH,1.0,5.0,SF,False,7.15,2025-10-10 10:29:53
FLA,SH,1.0,2.0,SF,False,8.266666666666667,2025-10-10 10:29:53
L.A,SH,2.0,12.0,SF,False,17.083333333333332,2025-10-10 10:29:53
MIN,SH,0.0,4.0,SF,False,4.0,2025-10-10 10:29:53
MTL,SH,5.0,9.0,SF,False,10.616666666666667,2025-10-10 10:29:53
N.J,SH,2.0,6.0,SF,False,5.816666666666666,2025-10-10 10:29:53
NSH,SH,0.0,0.0,SF,False,2.0,2025-10-10 10:29:53
NYI,SH,3.0,5.0,SF,False,4.85,2025-10-10 10:29:53
NYR,SH,1.0,9.0,SF,False,10.0,2025-10-10 10:29:53
OTT,SH,0.0,5.0,SF,False,4.633333333333334,2025-10-10 10:29:53
PHI,SH,1.0,9.0,SF,False,6.966666666666667,2025-10-10 10:29:53
PIT,SH,0.0,9.0,SF,False,9.216666666666667,2025-10-10 10:29:53
S.J,SH,0.0,4.0,SF,False,6.116666666666666,2025-10-10 10:29:53
SEA,SH,0.0,3.0,SF,False,2.0,2025-10-10 10:29:53
STL,SH,0.0,1.0,SF,False,4.133333333333334,2025-10-10 10:29:53
T.B,SH,0.0,6.0,SF,False,7.133333333333334,2025-10-10 10:29:53
TOR,SH,0.0,4.0,SF,False,4.0,2025-10-10 10:29:53
UTA,SH,2.0,4.0,SF,False,6.983333333333333,2025-10-10 10:29:53
VAN,SH,2.0,3.0,SF,False,8.0,2025-10-10 10:29:53
VGK,SH,0.0,5.0,SF,False,7.416666666666667,2025-10-10 10:29:53
WPG,SH,7.0,11.0,SF,False,8.083333333333334,2025-10-10 10:29:53
WSH,SH,0.0,1.0,SF,False,2.3833333333333333,2025-10-10 10:29:53
