player,playertoi,teamtoi,toi_perc,TOI_QOT,TOI_QOC,game_strength,last_team,all_teams,last_update,team,Pos
KIRILL KUDRYAVTSEV,25.35,95.81666666666666,0.2645677509132023,0.26469411173684676,0.2664846225532206,5v5,VAN,VAN,2025-10-15 18:12:13,VAN,D
ALEX ALEXEYEV,123.58333333333333,384.78333333333336,0.32117641963009486,0.264663208848661,0.28130358276307627,5v5,WSH,WSH,2025-10-15 18:12:13,WSH,D
COLIN WHITE,20.283333333333335,146.38333333333333,0.1385631333257429,0.2646455159859186,0.2608303766896451,5v5,S.J,S.J,2025-10-15 18:12:13,S.J,F
TRAVIS DERMOTT,223.23333333333332,950.1666666666666,0.23494123837923173,0.2644085262700535,0.2844443662366328,5v5,MIN,EDM/MIN,2025-10-15 18:12:13,EDM,D
TRAVIS DERMOTT,223.23333333333332,950.1666666666666,0.23494123837923173,0.2644085262700535,0.2844443662366328,5v5,MIN,EDM/MIN,2025-10-15 18:12:13,MIN,D
MATTHEW KESSEL,367.23333333333335,1448.15,0.2535879110129015,0.2642999402118611,0.2800706238686563,5v5,STL,STL,2025-10-15 18:12:13,STL,D
SEAMUS CASEY,156.56666666666666,673.8,0.23236370832096567,0.26424470034657804,0.2792957613288459,5v5,N.J,N.J,2025-10-15 18:12:13,N.J,D
EMIL MARTINSEN LILLEBERG,1089.8333333333333,3761.383333333333,0.28974269218328363,0.2642218154740336,0.2803132082468018,5v5,T.B,T.B,2025-10-15 18:12:13,T.B,D
FREDERIC BRUNET,13.533333333333333,51.71666666666667,0.2616822429906542,0.26398455076904187,0.2741592916404733,5v5,BOS,BOS,2025-10-15 18:12:13,BOS,D
RILEY STILLMAN,34.1,242.45,0.14064755619715405,0.26395736358826916,0.276679927043509,5v5,CAR,CAR,2025-10-15 18:12:13,CAR,D
ERIK GUSTAFSSON,853.8666666666667,3019.0833333333335,0.28282315272295677,0.2638840622764973,0.28222785311499554,5v5,DET,DET,2025-10-15 18:12:13,DET,D
LOGAN STANLEY,891.0166666666667,3171.633333333333,0.28093306288032455,0.26385558680732263,0.2817659486083146,5v5,WPG,WPG,2025-10-15 18:12:13,WPG,D
VLADISLAV KOLYACHONOK,439.8,1726.85,0.2546833830384805,0.2637967927831941,0.28216353648111736,5v5,PIT,UTA/PIT,2025-10-15 18:12:13,UTA,D
VLADISLAV KOLYACHONOK,439.8,1726.85,0.2546833830384805,0.2637967927831941,0.28216353648111736,5v5,PIT,UTA/PIT,2025-10-15 18:12:13,PIT,D
MATT BENNING,83.55,318.21666666666664,0.26255695804745194,0.2635593948617038,0.278526513738299,5v5,S.J,S.J,2025-10-15 18:12:13,S.J,D
BEN JONES,212.46666666666667,1324.2333333333333,0.1604450373801193,0.26354440272918683,0.27498046791384234,5v5,MIN,MIN,2025-10-15 18:12:13,MIN,F
DENNIS CHOLOWSKI,450.3833333333333,1975.35,0.22800178871254884,0.2633782807426113,0.2835289018469929,5v5,N.J,NYI/N.J,2025-10-15 18:12:13,NYI,D
DENNIS CHOLOWSKI,450.3833333333333,1975.35,0.22800178871254884,0.2633782807426113,0.2835289018469929,5v5,N.J,NYI/N.J,2025-10-15 18:12:13,N.J,D
NIKOLAS MATINPALO,513.0333333333333,1970.65,0.26033711381185565,0.26330597994251426,0.2763416886287297,5v5,OTT,OTT,2025-10-15 18:12:13,OTT,D
DECLAN CARLILE,38.65,152.85,0.25286228328426563,0.2632906364941811,0.28635212399525506,5v5,T.B,T.B,2025-10-15 18:12:13,T.B,D
WILLIAM LAGESSON,97.76666666666667,361.35,0.2705594760389281,0.2631720744394493,0.27847382861197073,5v5,DET,DET,2025-10-15 18:12:13,DET,D
RYAN SHEA,579.75,1943.8166666666666,0.29825343610937244,0.2630624594959013,0.2862243041628673,5v5,PIT,PIT,2025-10-15 18:12:13,PIT,D
CAM DINEEN,60.75,195.0,0.31153846153846154,0.26303197187308247,0.27620212459496973,5v5,EDM,EDM,2025-10-15 18:12:13,EDM,D
ARBER XHEKAJ,938.8833333333333,3362.95,0.2791844461955525,0.26302410554379657,0.2797025068363014,5v5,MTL,MTL,2025-10-15 18:12:13,MTL,D
CALE FLEURY,162.23333333333332,672.65,0.24118536138160013,0.2630006659323973,0.2789613951635017,5v5,SEA,SEA,2025-10-15 18:12:13,SEA,D
DONOVAN SEBRANGO,20.616666666666667,96.21666666666667,0.21427334141694093,0.26299595756618005,0.2762440776239294,5v5,OTT,OTT,2025-10-15 18:12:13,OTT,D
REESE JOHNSON,28.566666666666666,151.93333333333334,0.1880210618692409,0.2628884655348817,0.27691621530839516,5v5,MIN,MIN,2025-10-15 18:12:13,MIN,F
SPENCER STASTNEY,335.55,1134.9166666666667,0.29566047433732284,0.2627781400198889,0.28268522182867445,5v5,NSH,NSH,2025-10-15 18:12:13,NSH,D
JONAH GADJOVICH,344.8333333333333,2032.9,0.1696263138045813,0.26276353215522913,0.2761294449894767,5v5,FLA,FLA,2025-10-15 18:12:13,FLA,F
ADAM GINNING,12.566666666666666,47.766666666666666,0.2630844382414515,0.26266425472042426,0.29104208263605985,5v5,PHI,PHI,2025-10-15 18:12:13,PHI,D
SIMON NEMEC,366.3666666666667,1334.2,0.2745965122670264,0.26257326577683643,0.2818291628985985,5v5,N.J,N.J,2025-10-15 18:12:13,N.J,D
TYLER KLEVEN,1100.95,3770.1833333333334,0.29201497716733493,0.26247013733974184,0.2792735098563564,5v5,OTT,OTT,2025-10-15 18:12:13,OTT,D
JON MERRILL,913.05,3514.8166666666666,0.25977172825514844,0.26237579669151107,0.2827275496971979,5v5,MIN,MIN,2025-10-15 18:12:13,MIN,D
VILLE HEINOLA,248.3,902.75,0.2750484630296317,0.2623542373690722,0.28052933871759433,5v5,WPG,WPG,2025-10-15 18:12:13,WPG,D
BRENDAN GAUNCE,110.5,588.5666666666667,0.18774423741292406,0.2623245651490231,0.27657844790150327,5v5,MIN,MIN,2025-10-15 18:12:13,MIN,F
DANIIL MISYUL,12.383333333333333,51.11666666666667,0.24225627649168568,0.26204707880339245,0.2794303634253467,5v5,N.J,N.J,2025-10-15 18:12:13,N.J,D
BEN HUTTON,143.4,560.4666666666667,0.2558582133936006,0.2618293997257047,0.28054394086433865,5v5,VGK,VGK,2025-10-15 18:12:13,VGK,D
LIAM FOUDY,14.9,97.38333333333334,0.1530035940441554,0.26173175347516897,0.27523055273337815,5v5,NYI,NYI,2025-10-15 18:12:13,NYI,F
CHAD RUHWEDEL,58.28333333333333,230.35,0.25302076550177266,0.26140396904673,0.28702792320136594,5v5,NYR,NYR,2025-10-15 18:12:13,NYR,D
TY SMITH,87.61666666666666,380.3666666666667,0.2303479099114889,0.26136294150502926,0.2715532846295574,5v5,CAR,CAR,2025-10-15 18:12:13,CAR,D
KYLE CAPOBIANCO,10.716666666666667,46.75,0.22923351158645278,0.26054308479553323,0.2755085441708209,5v5,DAL,DAL,2025-10-15 18:12:13,DAL,D
JACK ST. IVANY,263.43333333333334,924.1166666666667,0.2850650170433026,0.2599326723968067,0.28717611493536527,5v5,PIT,PIT,2025-10-15 18:12:13,PIT,D
DOMENICK FENSORE,32.35,95.08333333333333,0.34022787028921997,0.2596228892109308,0.2853376557079583,5v5,CAR,CAR,2025-10-15 18:12:13,CAR,D
CAMERON CROTTY,5.133333333333334,52.68333333333333,0.09743751977222398,0.2595300452300997,0.2866339396646473,5v5,MIN,MIN,2025-10-15 18:12:13,MIN,D
DRAKE CAGGIULA,50.21666666666667,357.8333333333333,0.14033535165346997,0.25933140659713505,0.27646366772289743,5v5,EDM,EDM,2025-10-15 18:12:13,EDM,F
VINCENT DESHARNAIS,720.0,2485.3166666666666,0.28970151355628726,0.2591190132949207,0.28382036395766513,5v5,S.J,VAN/PIT/S.J,2025-10-15 18:12:13,VAN,D
VINCENT DESHARNAIS,720.0,2485.3166666666666,0.28970151355628726,0.2591190132949207,0.28382036395766513,5v5,S.J,VAN/PIT/S.J,2025-10-15 18:12:13,PIT,D
VINCENT DESHARNAIS,720.0,2485.3166666666666,0.28970151355628726,0.2591190132949207,0.28382036395766513,5v5,S.J,VAN/PIT/S.J,2025-10-15 18:12:13,S.J,D
CLARK BISHOP,40.3,288.9,0.13949463482173763,0.2589711774464132,0.2759934213716446,5v5,CGY,CGY,2025-10-15 18:12:13,CGY,F
MICHAEL MILNE,6.566666666666666,51.71666666666667,0.12697389622945537,0.2589523808391107,0.28559448184456854,5v5,MIN,MIN,2025-10-15 18:12:13,MIN,F
SCOTT MORROW,210.46666666666667,697.7,0.3016578281018585,0.2589324887679909,0.27783057432600866,5v5,CAR,CAR,2025-10-15 18:12:13,CAR,D
BRADLY NADEAU,20.066666666666666,95.08333333333333,0.21104294478527608,0.25872639784442236,0.28390355042504467,5v5,CAR,CAR,2025-10-15 18:12:13,CAR,F
MATT KIERSTED,23.033333333333335,86.43333333333334,0.26648669494793675,0.25859735919331456,0.28126164103272905,5v5,FLA,FLA,2025-10-15 18:12:13,FLA,D
RYAN GRAVES,808.3166666666667,3027.0666666666666,0.2670296877064705,0.25847037768579306,0.28380612655627807,5v5,PIT,PIT,2025-10-15 18:12:13,PIT,D
NIKITA PRISHCHEPOV,63.666666666666664,483.65,0.1316378924153141,0.2579971652795806,0.2816161312141131,5v5,COL,COL,2025-10-15 18:12:13,COL,F
HUNTER BRZUSTEWICZ,18.383333333333333,50.53333333333333,0.3637862796833773,0.2578813345794156,0.2832959849957526,5v5,CGY,CGY,2025-10-15 18:12:13,CGY,D
DYLAN DUKE,15.716666666666667,107.6,0.14606567534076828,0.25779584225967317,0.2718376203635997,5v5,T.B,T.B,2025-10-15 18:12:13,T.B,F
GRANT HUTTON,157.6,643.1666666666666,0.24503757450116612,0.2577906689920582,0.28503103350346937,5v5,NYI,NYI,2025-10-15 18:12:13,NYI,D
TJ TYNAN,61.9,441.9,0.14007694048427247,0.25778773361890617,0.2790773093661142,5v5,COL,COL,2025-10-15 18:12:13,COL,F
LUCA CAGNONI,85.65,285.81666666666666,0.2996676191031547,0.2576101736630078,0.27951870640782445,5v5,S.J,S.J,2025-10-15 18:12:13,S.J,D
MATT STIENBURG,43.583333333333336,382.5,0.11394335511982571,0.2575717406942645,0.2738577479577162,5v5,COL,COL,2025-10-15 18:12:13,COL,F
JACK JOHNSON,458.43333333333334,2089.95,0.2193513401437036,0.25747635402113556,0.28060224940064316,5v5,CBJ,CBJ,2025-10-15 18:12:13,CBJ,D
CALEB JONES,68.96666666666667,282.7,0.243957080532956,0.2573266436101635,0.281170760662638,5v5,L.A,L.A,2025-10-15 18:12:13,L.A,D
VILLE OTTAVAINEN,14.083333333333334,48.4,0.29097796143250687,0.2570413435445944,0.2410790241925076,5v5,SEA,SEA,2025-10-15 18:12:13,SEA,D
KEATON MIDDLETON,439.75,1999.5166666666667,0.21992814930274818,0.2566205048770603,0.27678228100409435,5v5,COL,COL,2025-10-15 18:12:13,COL,D
COREY SCHUENEMAN,55.06666666666667,210.38333333333333,0.2617444347619425,0.2562403092253874,0.28054653259373175,5v5,STL,STL,2025-10-15 18:12:13,STL,D
ROBERT HAGG,22.283333333333335,103.86666666666666,0.21453786906290115,0.25570371436253336,0.2854570663300294,5v5,VGK,VGK,2025-10-15 18:12:13,VGK,D
DAVID JIRICEK,138.9,576.0,0.24114583333333334,0.2553520328131183,0.2814013188458956,5v5,MIN,CBJ/MIN,2025-10-15 18:12:13,CBJ,D
DAVID JIRICEK,138.9,576.0,0.24114583333333334,0.2553520328131183,0.2814013188458956,5v5,MIN,CBJ/MIN,2025-10-15 18:12:13,MIN,D
JERE INNALA,118.0,827.65,0.1425723433818643,0.25528013964897855,0.2699651598174484,5v5,COL,COL,2025-10-15 18:12:13,COL,F
MASON MORELLI,7.45,55.766666666666666,0.13359234907352063,0.25520917239472823,0.2915774774596456,5v5,VGK,VGK,2025-10-15 18:12:13,VGK,F
JORDAN HARRIS,367.06666666666666,1649.4166666666667,0.22254332339716063,0.25483777992293816,0.27830922024874455,5v5,CBJ,CBJ,2025-10-15 18:12:13,CBJ,D
HAYDEN HODGSON,17.15,99.61666666666666,0.1721599464614355,0.25476957781526943,0.25311177965446424,5v5,OTT,OTT,2025-10-15 18:12:13,OTT,F
JASON POLIN,10.366666666666667,95.63333333333334,0.10840013942140118,0.2543903960028138,0.27751202643463985,5v5,COL,COL,2025-10-15 18:12:13,COL,F
DOMINIC TONINATO,39.03333333333333,265.23333333333335,0.1471660173432198,0.2543480014416022,0.2779892160578888,5v5,WPG,WPG,2025-10-15 18:12:13,WPG,F
JAMES MALATESTA,21.016666666666666,99.08333333333333,0.21211101766190077,0.25425131924972433,0.28803472002784,5v5,CBJ,CBJ,2025-10-15 18:12:13,CBJ,F
CALVIN DE HAAN,648.1333333333333,2272.483333333333,0.2852092791292932,0.2541415713362709,0.28096613048291713,5v5,NYR,COL/NYR,2025-10-15 18:12:13,COL,D
CALVIN DE HAAN,648.1333333333333,2272.483333333333,0.2852092791292932,0.2541415713362709,0.28096613048291713,5v5,NYR,COL/NYR,2025-10-15 18:12:13,NYR,D
GIVANI SMITH,81.68333333333334,625.15,0.13066197445946306,0.2541078736299116,0.27374059233679265,5v5,COL,S.J/COL,2025-10-15 18:12:13,COL,F
GIVANI SMITH,81.68333333333334,625.15,0.13066197445946306,0.2541078736299116,0.27374059233679265,5v5,COL,S.J/COL,2025-10-15 18:12:13,S.J,F
TYE FELHABER,27.4,242.08333333333334,0.113184165232358,0.2536703124664703,0.26274600481261473,5v5,COL,COL,2025-10-15 18:12:13,COL,F
TRAVIS BOYD,21.933333333333334,147.03333333333333,0.14917252323736113,0.25327952222499717,0.27268030412511746,5v5,MIN,MIN,2025-10-15 18:12:13,MIN,F
JIMMY SCHULDT,101.48333333333333,388.25,0.26138656364026613,0.2528120619308789,0.2793736402953813,5v5,S.J,S.J,2025-10-15 18:12:13,S.J,D
CONNOR MACKEY,29.25,102.66666666666667,0.2849025974025974,0.2524486275492866,0.2821615657225844,5v5,NYR,NYR,2025-10-15 18:12:13,NYR,D
CHRIS WAGNER,182.6,1350.6166666666666,0.13519750237545813,0.252373188284152,0.2786145301980318,5v5,COL,COL,2025-10-15 18:12:13,COL,F
JOHN LUDVIG,101.21666666666667,373.68333333333334,0.27086213817403326,0.25231127603531994,0.28417767897948115,5v5,COL,COL,2025-10-15 18:12:13,COL,D
THOMAS BORDELEAU,10.033333333333333,52.46666666666667,0.19123252858958067,0.2511238473035621,0.2717363092470176,5v5,S.J,S.J,2025-10-15 18:12:13,S.J,F
JACK FINLEY,8.416666666666666,49.36666666666667,0.17049291019581364,0.24997232818823042,0.26832840371026756,5v5,T.B,T.B,2025-10-15 18:12:13,T.B,F
JAYCOB MEGNA,112.06666666666666,391.8666666666667,0.28598162640353864,0.24928038379426642,0.2808039764434825,5v5,FLA,FLA,2025-10-15 18:12:13,FLA,D
WYATT AAMODT,32.333333333333336,96.21666666666667,0.3360471158842889,0.24675475099956246,0.2833917993131409,5v5,COL,COL,2025-10-15 18:12:13,COL,D
JACK AHCAN,29.283333333333335,96.21666666666667,0.30434782608695654,0.2376547897092475,0.2828060291214879,5v5,COL,COL,2025-10-15 18:12:13,COL,D
ARTTURI LEHKONEN,1115.0166666666667,3469.266666666667,0.32139837429620094,0.33276411307167947,0.2952931515067915,EV,COL,COL,2025-10-15 18:12:13,COL,F
NATHAN MACKINNON,1394.45,3961.5666666666666,0.3519945812683534,0.3317662431321344,0.29620834119368844,EV,COL,COL,2025-10-15 18:12:13,COL,F
GABRIEL VILARDI,1055.85,3621.616666666667,0.29154107051639,0.32937262267240197,0.2934178245895656,EV,WPG,WPG,2025-10-15 18:12:13,WPG,F
JONATHAN DROUIN,618.7833333333333,2188.133333333333,0.2827905063676802,0.3278802529893002,0.2924243925874095,EV,COL,COL,2025-10-15 18:12:13,COL,F
BRYAN RUST,1078.3333333333333,3610.9666666666667,0.298627329708573,0.3250886982942508,0.29806505911027464,EV,PIT,PIT,2025-10-15 18:12:13,PIT,F
JOEL ERIKSSON EK,643.5166666666667,2339.8166666666666,0.2750286703374196,0.3241475360071718,0.2964197692245938,EV,MIN,MIN,2025-10-15 18:12:13,MIN,F
MATS ZUCCARELLO,1078.0833333333333,3506.5833333333335,0.3074455191425652,0.3228307842439348,0.29453820040327827,EV,MIN,MIN,2025-10-15 18:12:13,MIN,F
MARCO ROSSI,1257.7,4191.316666666667,0.30007276949566364,0.3219811341201645,0.29294091762085184,EV,MIN,MIN,2025-10-15 18:12:13,MIN,F
KYLE CONNOR,1322.55,4195.083333333333,0.31526191374823703,0.3217063587782567,0.2940969887977674,EV,WPG,WPG,2025-10-15 18:12:13,WPG,F
ZACH HYMAN,1098.6666666666667,3714.0666666666666,0.2958123171366516,0.3216986738996092,0.2936639619187272,EV,EDM,EDM,2025-10-15 18:12:13,EDM,F
VALERI NICHUSHKIN,624.3666666666667,2167.233333333333,0.2880938831382561,0.32168446129374983,0.29257904367071214,EV,COL,COL,2025-10-15 18:12:13,COL,F
KIRILL KAPRIZOV,751.0333333333333,2108.0,0.3562776723592663,0.32144848490775463,0.29389849511467125,EV,MIN,MIN,2025-10-15 18:12:13,MIN,F
SIDNEY CROSBY,1316.0,4064.5833333333335,0.32377242439774473,0.3209512624080435,0.29726392005691993,EV,PIT,PIT,2025-10-15 18:12:13,PIT,F
RICKARD RAKELL,1291.95,4114.6,0.3139916395275361,0.32066975386324414,0.29534439485879316,EV,PIT,PIT,2025-10-15 18:12:13,PIT,F
MIKKO RANTANEN,1338.25,4059.6833333333334,0.3296439377455549,0.31898303016867535,0.29231115954817605,EV,DAL,COL/CAR/DAL,2025-10-15 18:12:13,COL,F
MIKKO RANTANEN,1338.25,4059.6833333333334,0.3296439377455549,0.31898303016867535,0.29231115954817605,EV,DAL,COL/CAR/DAL,2025-10-15 18:12:13,DAL,F
MIKKO RANTANEN,1338.25,4059.6833333333334,0.3296439377455549,0.31898303016867535,0.29231115954817605,EV,DAL,COL/CAR/DAL,2025-10-15 18:12:13,CAR,F
MATT BOLDY,1298.9333333333334,4191.316666666667,0.309910569073362,0.31879737427214055,0.2961734715981812,EV,MIN,MIN,2025-10-15 18:12:13,MIN,F
COLE CAUFIELD,1190.3166666666666,4070.5666666666666,0.29242038373035695,0.31869285229438754,0.2947917366285471,EV,MTL,MTL,2025-10-15 18:12:13,MTL,F
JURAJ SLAFKOVSKY,1094.3166666666666,3920.05,0.27915885426631465,0.31754161294030137,0.293509062465515,EV,MTL,MTL,2025-10-15 18:12:13,MTL,F
MARK SCHEIFELE,1383.0666666666666,4195.083333333333,0.32968753103831866,0.3175106981919699,0.29387419667559117,EV,WPG,WPG,2025-10-15 18:12:13,WPG,F
ALEKSANDER BARKOV,983.1833333333333,3334.383333333333,0.2948621184326937,0.31736438273092016,0.30025365303133916,EV,FLA,FLA,2025-10-15 18:12:13,FLA,F
CONNOR MCDAVID,1192.7666666666667,3424.6,0.34829371800112907,0.3172799062221502,0.2962349880316062,EV,EDM,EDM,2025-10-15 18:12:13,EDM,F
SEAN MONAHAN,772.7333333333333,2778.3333333333335,0.278128374325135,0.3161995052952873,0.29591700594243947,EV,CBJ,CBJ,2025-10-15 18:12:13,CBJ,F
DMITRI VORONKOV,1039.8666666666666,3782.4333333333334,0.27492002502798024,0.316045362534291,0.2911321411735252,EV,CBJ,CBJ,2025-10-15 18:12:13,CBJ,F
NICK SUZUKI,1247.6666666666667,4070.5666666666666,0.3065093312151461,0.31534413391017246,0.2952220317536995,EV,MTL,MTL,2025-10-15 18:12:13,MTL,F
CALE MAKAR,1501.1666666666667,4013.616666666667,0.3740184455416353,0.31534312712393725,0.2945657804523594,EV,COL,COL,2025-10-15 18:12:13,COL,D
ANTHONY DUCLAIR,569.0,2240.6,0.253949834865661,0.3144097152212709,0.2929685909748814,EV,NYI,NYI,2025-10-15 18:12:13,NYI,F
SAM REINHART,1175.9333333333334,3945.3333333333335,0.2980567759378168,0.3139815551943099,0.30003063022062965,EV,FLA,FLA,2025-10-15 18:12:13,FLA,F
AUSTON MATTHEWS,990.65,3362.7,0.2945995777202843,0.31354370101721873,0.2994937437232399,EV,TOR,TOR,2025-10-15 18:12:13,TOR,F
BOONE JENNER,365.7,1345.2333333333333,0.2718487499070793,0.3135020079966778,0.2888845240983905,EV,CBJ,CBJ,2025-10-15 18:12:13,CBJ,F
MATTHEW KNIES,1100.15,3914.35,0.2810556031014089,0.3133129916909081,0.29714957262423897,EV,TOR,TOR,2025-10-15 18:12:13,TOR,F
KIRILL MARCHENKO,1223.05,4062.766666666667,0.30103870104936703,0.3132261238127051,0.2937881405284962,EV,CBJ,CBJ,2025-10-15 18:12:13,CBJ,F
VILLE KOIVUNEN,119.88333333333334,412.6,0.29055582485054127,0.31247156407261417,0.2885021328835744,EV,PIT,PIT,2025-10-15 18:12:13,PIT,F
ALEXIS LAFRENIERE,1231.6,4102.8,0.3001852393487374,0.31102880074457334,0.2906684969470643,EV,NYR,NYR,2025-10-15 18:12:13,NYR,F
RYAN NUGENT-HOPKINS,1046.9,3964.65,0.2640586180369011,0.31063173661198507,0.29278907035258883,EV,EDM,EDM,2025-10-15 18:12:13,EDM,F
MITCH MARNER,1227.5166666666667,4069.1833333333334,0.30166167658539184,0.3104588111975443,0.299964915833868,EV,TOR,TOR,2025-10-15 18:12:13,TOR,F
PAVEL ZACHA,1159.4166666666667,4111.516666666666,0.28199245209594187,0.3102958287463526,0.29290330860990754,EV,BOS,BOS,2025-10-15 18:12:13,BOS,F
BRAYDEN POINT,1184.3833333333334,3904.3333333333335,0.30335097754631607,0.3099907687934433,0.2930169783499285,EV,T.B,T.B,2025-10-15 18:12:13,T.B,F
VINCENT TROCHECK,1258.0666666666666,4102.8,0.30663611842319066,0.30991445082574737,0.29221894971952,EV,NYR,NYR,2025-10-15 18:12:13,NYR,F
MATHEW BARZAL,497.25,1544.5166666666667,0.3219453766550485,0.3090892155417467,0.29435715843625865,EV,NYI,NYI,2025-10-15 18:12:13,NYI,F
ARTEMI PANARIN,1267.2333333333333,3997.05,0.3170421519203746,0.3089742052777733,0.2925545835714897,EV,NYR,NYR,2025-10-15 18:12:13,NYR,F
MARK STONE,964.6833333333333,3451.05,0.27953328214118406,0.3089163911690449,0.296135283315266,EV,VGK,VGK,2025-10-15 18:12:13,VGK,F
JORDAN KYROU,1193.8166666666666,4229.966666666666,0.2822283863545024,0.3088937587465761,0.2913811593425749,EV,STL,STL,2025-10-15 18:12:13,STL,F
BRADY TKACHUK,1014.55,3523.95,0.2879013606889996,0.3088627284535196,0.2918856143402343,EV,OTT,OTT,2025-10-15 18:12:13,OTT,F
MARCUS JOHANSSON,1049.3333333333333,3701.0333333333333,0.2835244211076186,0.3087552176430933,0.291145313819962,EV,MIN,MIN,2025-10-15 18:12:13,MIN,F
CARTER VERHAEGHE,1188.1333333333334,4034.3333333333335,0.2945054945054945,0.3087507197062585,0.2939477055296138,EV,FLA,FLA,2025-10-15 18:12:13,FLA,F
LEON DRAISAITL,1223.8,3633.55,0.3368056033355809,0.3083972203661393,0.29466841010271116,EV,EDM,EDM,2025-10-15 18:12:13,EDM,F
MATTHEW TKACHUK,738.3333333333334,2585.6666666666665,0.28554853680546605,0.3083636133009121,0.29215706363228755,EV,FLA,FLA,2025-10-15 18:12:13,FLA,F
PAVEL BUCHNEVICH,1123.7333333333333,3928.15,0.2860718998341034,0.30831711173450216,0.29690335793356515,EV,STL,STL,2025-10-15 18:12:13,STL,F
JAKE GUENTZEL,1234.4666666666667,4054.55,0.3044645316167433,0.30831537050619673,0.29305139923706086,EV,T.B,T.B,2025-10-15 18:12:13,T.B,F
MIKAEL BACKLUND,1077.6833333333334,3836.15,0.2809283613344977,0.3082697987076224,0.2926625049167551,EV,CGY,CGY,2025-10-15 18:12:13,CGY,F
ROOPE HINTZ,931.7,3752.1,0.24831427733802405,0.30816229086785674,0.29374502411305753,EV,DAL,DAL,2025-10-15 18:12:13,DAL,F
MATT CORONATO,1116.7166666666667,3897.266666666667,0.2865384286422963,0.30814956947059646,0.2916517946655513,EV,CGY,CGY,2025-10-15 18:12:13,CGY,F
MORGAN GEEKIE,1129.7666666666667,3868.6,0.2920350169742715,0.3081085890312368,0.29086168972702897,EV,BOS,BOS,2025-10-15 18:12:13,BOS,F
ROBERT THOMAS,1076.0333333333333,3624.7833333333333,0.29685452463825424,0.3080852286409045,0.29923822645476283,EV,STL,STL,2025-10-15 18:12:13,STL,F
KYLE PALMIERI,1180.1833333333334,4190.433333333333,0.28163753947483555,0.3080601434280224,0.29312722554236365,EV,NYI,NYI,2025-10-15 18:12:13,NYI,F
RUTGER MCGROARTY,107.6,407.85,0.2638224837562829,0.3080369010027622,0.297138371027122,EV,PIT,PIT,2025-10-15 18:12:13,PIT,F
JESPER BRATT,1119.7833333333333,4083.5,0.2742214603485572,0.30796589854933165,0.2951066120850178,EV,N.J,N.J,2025-10-15 18:12:13,N.J,F
ANDERS LEE,1138.2,4190.433333333333,0.271618687009299,0.3078063310503131,0.2919073496142884,EV,NYI,NYI,2025-10-15 18:12:13,NYI,F
CLAUDE GIROUX,1027.15,3970.016666666667,0.2587268735227812,0.3076789987677475,0.2904579921256564,EV,OTT,OTT,2025-10-15 18:12:13,OTT,F
KAAPO KAKKO,1082.5,3983.9666666666667,0.27171412076740936,0.30761518971239155,0.2883811739992248,EV,SEA,NYR/SEA,2025-10-15 18:12:13,SEA,F
KAAPO KAKKO,1082.5,3983.9666666666667,0.27171412076740936,0.30761518971239155,0.2883811739992248,EV,SEA,NYR/SEA,2025-10-15 18:12:13,NYR,F
LUCAS RAYMOND,1160.9166666666667,4200.65,0.2763659592364674,0.3074119771641017,0.29797539569290654,EV,DET,DET,2025-10-15 18:12:13,DET,F
NIKITA KUCHEROV,1294.6666666666667,3947.5833333333335,0.32796436638449683,0.30730633246614175,0.29450947625952784,EV,T.B,T.B,2025-10-15 18:12:13,T.B,F
